#! FIELDS d_OH d_MH file.free der_d_OH der_d_MH
#! SET min_d_OH 0.530463
#! SET max_d_OH 3.04653
#! SET nbins_d_OH  73
#! SET periodic_d_OH false
#! SET min_d_MH 1.10135
#! SET max_d_MH 3.38622
#! SET nbins_d_MH  66
#! SET periodic_d_MH false
    0.530463000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.565408375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.600353750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.635299125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.670244500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.705189875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.740135250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.775080625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.810026000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.844971375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.879916750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.914862125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.949807500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    0.984752875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.019698250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.054643625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.089589000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.124534375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.159479750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.194425125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.229370500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.264315875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.299261250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.334206625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.369152000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.404097375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.439042750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.473988125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.508933500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.543878875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.578824250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.613769625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.648715000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.683660375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.718605750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.753551125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.788496500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.823441875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.858387250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.893332625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.928278000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.963223375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    1.998168750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.033114125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.068059500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.103004875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.137950250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.172895625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.207841000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.242786375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.277731750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.312677125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.347622500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.382567875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.417513250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.452458625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.487404000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.522349375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.557294750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.592240125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.627185500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.662130875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.697076250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.732021625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.766967000    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.801912375    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.836857750    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.871803125    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.906748500    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.941693875    1.101350000   -0.000000000   -0.000000000   -0.000000000
    2.976639250    1.101350000   -0.000000000   -0.000000000   -0.000000000
    3.011584625    1.101350000   -0.000000000   -0.000000000   -0.000000000
    3.046530000    1.101350000   -0.000000000   -0.000000000   -0.000000000

    0.530463000    1.136501846   -0.000000000   -0.000000000   -0.000000000
    0.565408375    1.136501846   -0.000000000   -0.000000000   -0.000000000
    0.600353750    1.136501846   -0.000000000   -0.000000000   -0.000000000
    0.635299125    1.136501846   -0.000000000   -0.000000000   -0.000000000
